380	0.0579961992093
381	0.0486073869142
382	0.0433032354288
383	0.0489745000242
384	0.0588063798658
385	0.0616082546361
386	0.0642793189879
387	0.0661486420651
388	0.0750521899045
389	0.0863440828041
390	0.0919140748174
391	0.0815083170108
392	0.0626209804567
393	0.0674820643956
394	0.0915427420165
395	0.0845211763271
396	0.0784110638761
397	0.109408913368
398	0.133967514518
399	0.142997653085
400	0.148517008807
401	0.156715868263
402	0.155724240897
403	0.156601936608
404	0.157099860136
405	0.159690750361
406	0.163615062916
407	0.173835154322
408	0.183219746926
409	0.18213528636
410	0.193541110914
411	0.206672789055
412	0.207453431875
413	0.210656177282
414	0.215297837293
415	0.221517661708
416	0.217627106681
417	0.208090605203
418	0.209605474243
419	0.215188125329
420	0.223762537277
421	0.223745658513
422	0.217061668098
423	0.222235009164
424	0.222315183292
425	0.231678677441
426	0.227163608158
427	0.233661932173
428	0.219555505431
429	0.205989199126
430	0.224344854624
431	0.255925021463
432	0.274221601288
433	0.278863261299
434	0.290496949163
435	0.31609781397
436	0.307607795841
437	0.297902506727
438	0.304198285578
439	0.316646373789
440	0.325081535937
441	0.34112058112
442	0.348319373829
443	0.351349111909
444	0.340420112428
445	0.34125561123
446	0.354572955771
447	0.36164093806
448	0.363088292046
449	0.384515882533
450	0.386161561991
451	0.381190766089
452	0.368000012275
453	0.383351247839
454	0.387334636067
455	0.398516817003
456	0.419644809435
457	0.415277429334
458	0.417218487156
459	0.423573341681
460	0.44422872873
461	0.458824639619
462	0.466225977491
463	0.457216937379
464	0.463432542103
465	0.47338257329
466	0.476167569297
467	0.486396100085
468	0.497038160583
469	0.506794085988
470	0.523398569755
471	0.547117452411
472	0.567498559551
473	0.586073638977
474	0.605340747714
475	0.61450591639
476	0.641613210855
477	0.661344485593
478	0.684265846666
479	0.710419490983
480	0.737611179266
481	0.751236561243
482	0.7635707178
483	0.771520615492
484	0.753578489704
485	0.710664233056
486	0.728825782772
487	0.77821304529
488	0.810468362676
489	0.837271839394
490	0.845078267594
491	0.832760989801
492	0.841905060023
493	0.864353815713
494	0.876405252978
495	0.880245171715
496	0.882464729138
497	0.865729434953
498	0.858775384318
499	0.843989587337
500	0.827380883879
501	0.82132140772
502	0.833381284367
503	0.829621539758
504	0.837533460231
505	0.856437675549
506	0.844892601194
507	0.836027030573
508	0.842141362715
509	0.840799501002
510	0.84693915129
511	0.846977128508
512	0.828131988863
513	0.813996024284
514	0.815759855088
515	0.801514178545
516	0.752624839556
517	0.743265565097
518	0.761351160377
519	0.796889397298
520	0.819338152988
521	0.822629511905
522	0.819878273425
523	0.837837277977
524	0.843618254536
525	0.81640968749
526	0.787530122839
527	0.804961666026
528	0.833296890548
529	0.846842098399
530	0.847694475964
531	0.834761123297
532	0.814350478321
533	0.816941368546
534	0.829921137813
535	0.834052215223
536	0.819582895061
537	0.81953225877
538	0.809632863874
539	0.789099847861
540	0.780491678386
541	0.788230591532
542	0.787276941384
543	0.791057784447
544	0.790251823482
545	0.790180088736
546	0.784221885158
547	0.77307346175
548	0.776326843449
549	0.77693025925
550	0.771301191564
551	0.773959596843
552	0.76545269995
553	0.763857656783
554	0.769385451887
555	0.759722359682
556	0.747611846744
557	0.734767107586
558	0.721500399336
559	0.721643868827
560	0.730564295431
561	0.728201268516
562	0.729602205901
563	0.725867779438
564	0.720588946098
565	0.710301339637
566	0.712790957279
567	0.710056597563
568	0.703701743039
569	0.697304691606
570	0.683784801901
571	0.687261827218
572	0.695106232637
573	0.696300405167
574	0.684679376376
575	0.675075359844
576	0.674543678788
577	0.663986012108
578	0.661724257776
579	0.66638279655
580	0.672484469619
581	0.678619900216
582	0.681413335604
583	0.680598935257
584	0.671269198635
585	0.656263977726
586	0.656618431763
587	0.647799277742
588	0.621101293297
589	0.60908783325
590	0.620953604115
591	0.628422457042
592	0.627949851659
593	0.622827146883
594	0.618708728546
595	0.613071221478
596	0.613653538825
597	0.606741685099
598	0.600184285411
599	0.595078459399
600	0.58769400029
601	0.581145039983
602	0.582765401296
603	0.58939031604
604	0.587474576362
605	0.583820324026
606	0.580744169346
607	0.577929635503
608	0.572832248873
609	0.566367682385
610	0.564679806017
611	0.559903115896
612	0.555248796813
613	0.552687444425
614	0.548391799069
615	0.543412563784
616	0.534179880053
617	0.540416583232
618	0.543074988511
619	0.545741833172
620	0.543682624003
621	0.536424755622
622	0.52966481077
623	0.518035342597
624	0.510836549889
625	0.506085177914
626	0.503941574927
627	0.492033607153
628	0.483999315643
629	0.480530729707
630	0.477720415555
631	0.477661339882
632	0.480302866398
633	0.479522223578
634	0.477003068099
635	0.475627448859
636	0.475019813367
637	0.476657053444
638	0.474471253547
639	0.465314524253
640	0.45960950213
641	0.456689476014
642	0.456174673722
643	0.451980300948
644	0.449245941233
645	0.443777221802
646	0.439388743246
647	0.436173338765
648	0.427759275072
649	0.419796718308
650	0.422661888442
651	0.422088010477
652	0.420872739492
653	0.417125653956
654	0.406703017386
655	0.375300077566
656	0.361948975497
657	0.379578844158
658	0.389630147927
659	0.396930213217
660	0.397546288091
661	0.398753119694
662	0.393765445028
663	0.389638587309
664	0.387722847632
665	0.386448500974
666	0.381604295799
667	0.378819299792
668	0.377173620334
669	0.37508909302
670	0.371839931012
671	0.366742544382
672	0.364455471903
673	0.363248640301
674	0.35865761658
675	0.356733437521
676	0.353028548894
677	0.350176037833
678	0.346412073533
679	0.343816963618
680	0.340884278429
681	0.339702764972
682	0.33519613507
683	0.32913665891
684	0.324596271481
685	0.314899421749
686	0.271141226917
687	0.237282426982
688	0.237898501856
